,X.,session_start_timeStamp,focal_start_timeStamp,timeStamp,scanned_individual_ID,ACTIVITY,HEIGHT,VOCAL,FOOD_ITEM,PARTNER_ID,lat0,lon0,group,species,source
,,,,"2017-06-26,09:40:00",UNC (3 of them),Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,09:50:00",BLBW,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,10:00:00",BLBBL,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,10:00:00",UNC (3 of them),Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,10:20:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,10:40:00",RC,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,10:40:00",BLBS,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,11:10:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,11:10:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,11:10:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,11:10:00",UNC (3 of them),Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,11:30:00",RC,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,11:30:00",BLBW,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,11:30:00",BLBBL,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,11:30:00",BLBS,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-26,11:30:00",UNC (3 of them),Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,08:35:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,08:35:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,08:45:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,08:55:00",BLBW,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,08:55:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,08:55:00",BLBS,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,09:35:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,09:55:00",RC,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,09:55:00",BLBBL,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,10:05:00",BLPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,10:05:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,10:35:00",BLBW,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,10:35:00",BLBS,Foraging,H (15+),,,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,11:35:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,11:35:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,11:45:00",BLBBL,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,11:45:00",BLPG,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-04,11:45:00",BLBS,Foraging,M (5-15),,,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,07:25:00",BlBBl,Resting,L (0-5m),CW,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,07:35:00",BlBBl,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,07:45:00",RC,Resting,M (5-15),LC,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,07:45:00",BlBBl,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,07:55:00",RC,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,08:25:00",RC,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,09:05:00",BlBBl,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,09:15:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,09:25:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,09:25:00",BlBBl,Resting,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,09:45:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,09:45:00",BlBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,09:45:00",BlPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,09:55:00",RC,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,09:55:00",BlBBl,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,10:05:00",BlBBl,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,10:05:00",BlBS,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-06,10:15:00",BlBBl,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,07:40:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,07:40:00",BlPG,Autogrooming,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,08:10:00",BlBW,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,08:10:00",BlBBl,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,08:20:00",RC,Moving,L (0-5m),trill,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,08:20:00",BlBBl,Resting,M (5-15),trill,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,08:30:00",RC,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,08:30:00",BlBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,08:30:00",BlBBl,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,08:30:00",BlBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,08:30:00",BlPG,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-08,08:40:00",BlBBl,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,06:20:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,06:30:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,06:30:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,06:30:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,06:30:00",BLPG,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,06:30:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,06:50:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,06:50:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,06:50:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,07:00:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,07:00:00",BLPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,07:00:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,07:20:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,07:30:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,07:30:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,07:30:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,07:40:00",RC,Grooming,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,07:40:00",BLBBL,Being Groomed,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,07:50:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,07:50:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,08:00:00",RC,Being Groomed,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,08:00:00",BLBBL,Grooming,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,08:10:00",RC,Being Groomed,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,08:10:00",BLBBL,Grooming,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,08:40:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,08:40:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,08:40:00",BLPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,08:40:00",BLBS,Resting,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,08:50:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:00:00",BLBW,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:00:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:00:00",BLPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:00:00",BLBS,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:10:00",BLBBL,Autogrooming,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:10:00",BLBS,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:30:00",BLPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:30:00",BLBS,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:40:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:40:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:40:00",BLPG,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:50:00",BLBW,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:50:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:50:00",BLPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,09:50:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:00:00",RC,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:00:00",BLBBL,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:00:00",BLPG,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:00:00",BLBS,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:10:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:10:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:20:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:20:00",BLBW,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:20:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:30:00",BLBW,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:30:00",BLBBL,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:30:00",BLPG,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:30:00",BLBS,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:40:00",RC,Resting,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:50:00",BLBW,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:50:00",BLPG,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,10:50:00",BLBS,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:00:00",RC,Resting,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:00:00",BLBW,Resting,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:00:00",BLPG,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:00:00",BLBS,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:10:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:10:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:10:00",BLPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:20:00",RC,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:20:00",BLBW,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:20:00",BLPG,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:30:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-10,11:30:00",BLBBL,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:08:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:08:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:08:00",BLBS,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:18:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:18:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:18:00",BLPG,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:38:00",BLBS,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:48:00",RC,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:48:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:48:00",BLBBL,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:48:00",BLPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:48:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:58:00",RC,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:58:00",BLBW,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,08:58:00",BLBBL,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:08:00",RC,Resting,L (0-5m),trill,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:08:00",BLBBL,Autogrooming,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:08:00",BLBS,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:18:00",BLBBL,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:18:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:28:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:28:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:28:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:38:00",BLBBL,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:38:00",BLPG,Resting,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:58:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:58:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-13,09:58:00",BLPG,Moving,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,08:40:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,08:40:00",BLBBL,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,08:50:00",BLBBL,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,08:50:00",BLPG,Being Groomed,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,08:50:00",BLBS,Grooming,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,09:00:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,09:10:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,09:10:00",BLBBL,Resting,H (15+),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,09:10:00",BLBS,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,09:40:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,09:50:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,09:50:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,09:50:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,09:50:00",BLPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,09:50:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:10:00",RC,Foraging,M (5-15),,,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:10:00",BLBS,Foraging,M (5-15),,,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:20:00",RC,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:20:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:20:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:30:00",RC,Foraging,M (5-15),,,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:30:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:40:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:40:00",BLBW,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:40:00",BLBBL,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:50:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:50:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-20,10:50:00",BLPG,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-25,15:28:00",RC,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-25,15:28:00",BLBBL,Autogrooming,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-25,15:28:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-25,15:28:00",BLPG,Resting,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-25,15:38:00",RC,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-25,15:38:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-25,15:38:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-25,15:38:00",BLPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-07-25,15:38:00",BLBS,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-30,14:30:00",BLBBL,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-30,14:50:00",RC,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-30,14:50:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-30,14:50:00",BLBBL,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-30,14:50:00",BLPG,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-30,15:00:00",RC,Resting,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-30,15:00:00",BLBW,Moving,M (5-15),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
,,,,"2017-06-30,15:00:00",BLBBL,Moving,L (0-5m),,NA,NA,-12.558364,-70.101504,BLOOPS,LWED,paper
